2022-10-16 16:34:30,587 INFO    Thread-173:67499 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/media/graph/graph_summary_9d8ea818dd1b7d871a50.graph.json
2022-10-16 16:34:30,587 INFO    Thread-173:67499 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:30,588 INFO    Thread-173:67499 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/media
2022-10-16 16:34:30,588 INFO    Thread-173:67499 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/media/graph
2022-10-16 16:34:31,008 INFO    Thread-179:67499 [upload_job.py:push():143] Uploaded file /var/folders/92/g1zlf1bd3d9cwyfh39p3t3780000gn/T/tmp6t35yzwbwandb/arbg8vfw-media/graph/graph_summary_9d8ea818dd1b7d871a50.graph.json
2022-10-16 16:34:32,593 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:34,602 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:36,608 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:38,616 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:39,091 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: partial_history
2022-10-16 16:34:39,091 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: partial_history
2022-10-16 16:34:39,092 DEBUG   SenderThread:67499 [sender.py:send():303] send: history
2022-10-16 16:34:39,092 DEBUG   SenderThread:67499 [sender.py:send():303] send: summary
2022-10-16 16:34:39,093 INFO    SenderThread:67499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-16 16:34:39,093 DEBUG   SenderThread:67499 [sender.py:send():303] send: summary
2022-10-16 16:34:39,093 INFO    SenderThread:67499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-16 16:34:39,094 DEBUG   SenderThread:67499 [sender.py:send():303] send: summary
2022-10-16 16:34:39,094 INFO    SenderThread:67499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-16 16:34:39,621 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/wandb-summary.json
2022-10-16 16:34:39,621 INFO    Thread-173:67499 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/model-best.h5
